issue,comment_id,user,created_at,updated_at,body,state,comments,title
106,39244980,mbjones,2014-04-01T19:03:10Z,2014-04-01T19:03:10Z,"The filename for an object in EML should go in the [`objectName`](https://knb.ecoinformatics.org/#external//emlparser/docs/eml-2.1.1/./eml-physical.html#objectName) field, which is distinct from `entityName`.  In a data table, the path to the element would be `/eml/dataset/dataTable/physical/objectName`.  ",NA,NA,NA
106,39248480,cboettig,2014-04-01T19:34:24Z,2014-04-01T19:34:24Z,"@mbjones Yes yes, this is what we do.  I've called `objectName` as `filename` and  `entityName` as `title` in my constructor functions such as `eml_dataTable` and `eml_physical`.  

The problem is one of the user interface.  The top-level function `eml_write` has the argument `title`, which I use for the `/eml/dataset/title` value, and reuse for the title for `/eml/dataset/dataTable/physical/objectName` because I thought it would be confusing or tedious to insist the user give explicit titles to each of these.  They can always do so if they want by using the more modular construction, but I wanted a top-level construction that didn't require more input than necessary, and it seems common in EML files that people reuse the values in this way).  It seems that this user also anticipates that `objectName` and `entityName` should be the same by default, instead of my strange choice of using a UUID for an `objectName` unless it is specified.  (I did that to avoid accidental overwriting of an existing file, but probably that was a silly idea).   

What do you think?  Should we avoid re-using elements in this way? How should we generate the names of these various slots if they are not provided?
",NA,NA,NA
106,39271315,mbjones,2014-04-01T23:01:06Z,2014-04-01T23:02:03Z,"@cboettig I'm perplexed by your overview...  are you sure you said that right in the paragraph above?  Why would you use the overall data package title (`/eml/dataset/title`) as a filename for one or more specific files in the package (`/eml/dataset/dataTable/physical/objectName`).  That seems misguided, as the title would rarely be a good filename.   In Morpho, which seems analogous to R, for `objectName` we use the filename of the file that a user asks us to import as our starting value.  If the user is reading a file off of disk, couldn't you default to using that filename?  For data that are generated in R and not connected to a file on disk, maybe a default of 'data_file_n.csv' or similar could be used?

Like you, we occasionally use object identifiers for filenames to avoid name conflicts for our internal storage, but we have to watch out for file naming restrictions on some OSes that reserve use of certain characters (which is also true for user supplied filenames across OSes).  So we often use a name-mangling algorithm to also strip out disallowed characters. It gets messy. Plus, I think its useful for `objectName` in any case to have an appropriate filename suffix as so many OSes use that as a clue to mime-type for opening files.",NA,NA,NA
106,39272630,cboettig,2014-04-01T23:21:24Z,2014-04-01T23:21:24Z,"Thanks, this sounds good.  Yes, we add the appropriate extension already,
and we wouldn't use the title without first replacing characters like
spaces that wouldn't be good in file names, but gets messy as you say

We often have workflows that don't read from a CSV file to start, or at
least don't track the filename, so that's not easy as a generic default
behavior.  (E.g. see my comment on previous issue to Karen)

But I agree that a hash is a poor filename even with the extension. Your
proposed pattern sounds like a much better default.

---
Carl Boettiger
http://carlboettiger.info

sent from mobile device; my apologies for any terseness or typos
On Apr 1, 2014 4:01 PM, ""Matt Jones"" <notifications@github.com> wrote:

> @cboettig <https://github.com/cboettig> I'm perplexed by your overview...
> are you sure you said that right in the paragraph above? Why would you use
> the overall data package title (/eml/dataset/title') as a filename for
> one or more specific files in the package (
> /eml/dataset/dataTable/physical/objectName). That seems misguided, as the
> title would rarely be a good filename. In Morpho, which seems analogous to
> R, forobejctName` we use the filename of the file that a user asks us to
> import as our starting value. If the user is reading a file off of disk,
> couldn't you default to using that filename? For data that are generated in
> R and not connected to a file on disk, maybe a default of 'data_file_n.csv'
> or similar could be used?
>
> Like you, we occasionally use object identifiers for filenames to avoid
> name conflicts for our internal storage, but we have to watch out for file
> naming restrictions on some OSes that reserve use of certain characters
> (which is also true for user supplied filenames across OSes). So we often
> use a name-mangling algorithm to also strip out disallowed characters. It
> gets messy. Plus, I think its useful for objectName in any case to have
> an appropriate filename suffix as so many OSes use that as a clue to
> mime-type for opening files.
>
> --
> Reply to this email directly or view it on GitHub<https://github.com/ropensci/EML/issues/106#issuecomment-39271315>
> .
>",NA,NA,NA
82,39690029,karen-ross,2014-04-07T01:38:52Z,2014-04-07T01:38:52Z,"Thank you both @cboettig  and @mbjones for your rapid replies to my queries. I'm working part time so my responses will be more sporadic. I'll add more comments in the new issues you've opened for my questions. 

Just a note for you to check some broken links: the links to ""Advanced writing of EML"" and ""Advanced parsing of EML"" back in the original EML page (https://github.com/ropensci/EML) don't seem to work. However, the link to the Advanced writing of EML you gave in your comment above does work.
thanks again",NA,NA,NA
12,39697171,karen-ross,2014-04-07T05:28:28Z,2014-04-07T05:28:28Z,"Hi @cboettig, 

So having read the above and your and @mbjones responses to my units question, you're suggesting two ways to currently handle non-standard units:

1. I could export an STMML file description for the unit if I can find it for example in the LTER unit registry. I am not sure then how to then take this STMML definition into the metadata when using the rEML package?

2. I could write my own custom unit definition as above, providing at a minimum a unit name and description. Again though, being an introductory user, I am unclear on how to get this definition into the metadata in rEML?

Do these non-standard unit definitions always have to be put into the additionalMetadata element?

Could you also give me some pointers on how I could use the ""REST service"" to get unit descriptions into the EML package?

thanks again,
Karen",NA,NA,NA
106,39697342,karen-ross,2014-04-07T05:33:19Z,2014-04-07T05:33:19Z,"@cboettig  Thanks Carl,
Yes that makes sense - that it is necessary for EML to re-create the CSV file to be sure it is all in the correct format. I have now had a chance to look at the advanced writing to EML vignette and can see how you explain I can choose a file name for the .csv instead of the uuid.
many thanks,
Karen",NA,NA,NA
12,39700271,karen-ross,2014-04-07T06:44:54Z,2014-04-07T06:44:54Z,"Hello again,
Please could you give an example of how exactly you would specify and define a character string column in the unit.defs list in the EML package?
many thanks,
Karen",NA,NA,NA
12,39799576,dfalster,2014-04-08T00:24:40Z,2014-04-08T00:24:40Z,"Hi @cboettig,
Many thanks for all the helpful suggestions. The issue of sorting out units seems like a potential sticking point in getting people (including us) to use the package (and EML in general). With current capabilities it will be a lot of work to get the units for our files sorted out. We're thinking about a workflow for quickly identifying units already described and for describing those that aren't. 
Daniel
",NA,NA,NA
12,39804462,cboettig,2014-04-08T01:59:51Z,2014-04-08T01:59:51Z,"Yeah, this is definitely an issue for us to address on our end rather than
something to leave users to work around.  We need a workflow that is simple
but still encourages all the best practices linked in the pdf above.
Thanks to you both for bravely trying out the package before we have closed
these issues and released a stable version to Cran, your feedback really
helps.

Hope to have both these issues you raise addressed soon.

---
Carl Boettiger
http://carlboettiger.info

sent from mobile device; my apologies for any terseness or typos
On Apr 7, 2014 5:24 PM, ""Daniel Falster"" <notifications@github.com> wrote:

> Hi @cboettig <https://github.com/cboettig>,
> Many thanks for all the helpful suggestions. The issue of sorting out
> units seems like a potential sticking point in getting people (including
> us) to use the package (and EML in general). With current capabilities it
> will be a lot of work to get the units for our files sorted out. We're
> thinking about a workflow for quickly identifying units already described
> and for describing those that aren't.
> Daniel
>
> --
> Reply to this email directly or view it on GitHub<https://github.com/ropensci/EML/issues/12#issuecomment-39799576>
> .
>",NA,NA,NA
12,40335632,karen-ross,2014-04-14T06:07:55Z,2014-04-14T06:07:55Z,"Hi @cboettig, 

Thanks for looking into these issues - appreciate that this is a work in progress not yet released on Cran, and that these things take time to iron out.

In the meantime, it would be great if you could clarify a couple of things:

1. Could you give an example of how exactly you would specify and define a character string column in the unit.defs list in the EML package? I'm really stuck with this one and it's holding me back from getting a lot of the data described. For example, how would I specify the units for the character variables of site, collector and species in the following:

```
 col.defs <- c(""site"" = ""site where sammple was taken"",   
              ""collector"" = ""who collected sample"",
              ""spp"" = ""species name"",
              ""height"" =  ""plant height"",
              ""diameter"" = ""diameter at 10% tree height, or breast height for trees >20m tall"",
              ""sampled"" = ""was individual sampled for biomass and traits?"")

unit.defs = list(site, 
                 collector,
                 species, 
                 ""m"",
                 ""cm"",
                 c(y = ""yes"", NA =""no""))
```
2. Do non-standard unit definitions always have to be put into the additionalMetadata element (as in the example given by mbjones above)?

many thanks!
Karen",NA,NA,NA
12,40432965,cboettig,2014-04-15T00:15:09Z,2014-04-15T00:15:09Z,"Hi @karen-ross 

Good questions.  You can put anything you like as a description for character units -- in EML files that I've looked at, it's reasonably common to simply repeat the column definition. 

```
 col.defs <- c(""site"" = ""site where sample was taken"",   
              ""collector"" = ""who collected sample"",
              ""spp"" = ""species name"",
              ""height"" =  ""plant height"",
              ""diameter"" = ""diameter at 10% tree height, or breast height for trees >20m tall"",
              ""sampled"" = ""was individual sampled for biomass and traits?"")

unit.defs = list(""site"" = ""site where sample was taken"",   
              ""collector"" = ""the first name of the person who collected sample"",
              ""spp"" = ""species scientific name (as genus_species)"",
                 ""m"",
                 ""cm"",
                 c(y = ""yes"", NA =""no""))
```


 However, I think you should ask yourself if it would be more reasonable to consider many of the things you are treating as `characters` as `factors` instead, and define the units as such.  The [README](https://github.com/ropensci/EML) shows an example of encoding species names as factors in the unit data.  Likewise you might do the same for collector.  This allows you to specify more information about the factor -- for instance, your collector column may only use first names for convenience of data entry, so in the metadata you might provide the full name of the person. 


I believe this is an area of some contention among R users at least, with some people preferring to encode factors as character strings because of the strange things R can do to when coercing between factors if you aren't careful.  But I think having them as factors makes sense from the R point of view as well, as it is somewhat more robust to be subsetting by factors than by factor == level then by string == pattern.  Metadata-wise, characters would really only be things that are not levels but literal data strings that you are unlikely to subset by.  (I agree that's vague, one person's characters are another person's factors). 

Also, EML isn't really trying to tell the user whether they should treat data as factors or characters, or anything else really, it's just there to help them describe the data they have.  So don't take my advice too seriously, and just provide a description of the characters if that is what you want.  


Yes, I believe you should always provide the unit definition in additionalMetadata -- don't worry though, once I've written that utility the R package will generate that for you so it won't require any extra work!
",NA,NA,NA
107,40649640,cboettig,2014-04-16T20:43:00Z,2014-04-16T20:43:00Z,"Hi @dfalster ,

Sorry my documentation still sucks.  

Wherever you currently have a line that assigns a `class` to a list, you need to instead call `new`, because these are S4 classes instead of S3 classes.  For instance:

```coffee
creators <- lapply(details$creator, function(x) as(x$name, ""creator""))
class(creators) <- ""ListOfcreator""
```

Should instead be:

```coffee
creators <- new(""ListOfcreator"", lapply(details$creator, function(x) as(x$name, ""creator"")))
```

You'll need to do the same with `method.steps`, `dataTables`, `other_researchers`, and `contact`, and then everything works (at least for me running your script).

Yeah, I agree that feels cumbersome.  I've written concatenate methods, so that when you have just a few `creator`s or a few `methodStep`s you can get a `ListOfcreator` by using `c(creator1, creator2)`.  But your use case with lapply makes sense.  I should probably write coercion methods for the list type, such that you can just hand the list that comes from lapply to any of the slots in `new` and it will attempt to convert it or provide an intelligent error.  Very nice to see your use case, looks awesome

p.s. in a further attempt to confuse you, we decided the package should simply be called ""EML"" instead of ""reml"".  
",NA,NA,NA
107,40650885,cboettig,2014-04-16T20:54:23Z,2014-04-16T20:54:23Z,"One more thing: contact isn't a list, as there must be only one contact.  For that one just adapt your code to: 

```coffee
contact <- make_contact(details$creator)
```",NA,NA,NA
107,40678462,dfalster,2014-04-17T03:54:07Z,2014-04-17T16:09:34Z,"Hi Carl,

Many thanks for the suggestions. The EML builds and validates once your
suggested changes were made. However, I did need to use a different method
to make a list of associatedParties  than other lists (see
https://github.com/dfalster/Falster_2005_JEcol_data/blob/master/build_eml.R#L71
).

So the only issue to finalise is to set the units correctly. Currently all
numeric units are set to ""meter"". Do you know when you might implement new
functionality for handling diverse units?

Also, I went ahead and testing publishing to figshare using rfigshare (see
https://github.com/dfalster/Falster_2005_JEcol_data/blob/master/publish.R).
In addition to the xml file and data csv's, I also uploaded my metadata
files and a readme file in md and html format.

For the moment I've added you as coauthor, in the hope that you can access
the file set (currently private) and provide feedback (
http://figshare.com/preview/_preview/1001506).

A couple of questions re uploading to figshare with rfigshare:
1. The dataset gets created as a 'fileset', but I'd prefer to release it as
'dataset'. The difference is that a 'dataset' has CC0 license. Is there any
way to change this?

2. Is there any way I can test the EML file works? It passed all the
validation tests but I'd really like to test it out before publishing.

best wishes, Daniel

(Cross link to [issue](https://github.com/dfalster/Falster_2005_JEcol_data/issues/3))



On 17 April 2014 06:54, Carl Boettiger <notifications@github.com> wrote:

> One more thing: contact isn't a list, as there must be only one contact.
> For that one just adapt your code to:
>
> contact <- make_contact(details$creator)
>
> --
> Reply to this email directly or view it on GitHub<https://github.com/ropensci/EML/issues/107#issuecomment-40650885>
> .
>",NA,NA,NA
108,40782463,cboettig,2014-04-18T02:39:00Z,2014-04-18T02:39:00Z,"Hi Ted,

This is the idea behind the XMLSchema package. (Search the issues for some
previous discussions).  In short, it's helpful but that package can't
handle some of EML complexity out of the box.  Even with it, most of the
work making a good user interface and mapping to common R data structures
like data.frame, person, or citation would remain.  Still, it would save a
lot of time on the boring part of writing the S4 classes, and most
importantly would be easy to update if the xsd changed drastically (which
EML isn't likely to do, since so many client apps depend on it)

---
Carl Boettiger
http://carlboettiger.info

sent from mobile device; my apologies for any terseness or typos
On Apr 17, 2014 7:30 PM, ""Edmund Hart"" <notifications@github.com> wrote:

> Hey Carl, I was just thinking about how we're generating EML at NEON using
> pyxb or jaxb to creating objects with bindings from XML. Thinking about
> this idea in R, it would mean scanning an XSD file, and on the fly writing
> an S4 class with slots for every element in the XSD. I'm curious if you
> think some of the approaches you've used EML could be extended to this more
> generalizable package. I'm not sure that it would even be worthwhile to
> recreate what you can already easily do in python, but maybe if much of the
> code in the EML pkg is reusable.
>
> —
> Reply to this email directly or view it on GitHub<https://github.com/ropensci/EML/issues/108>
> .
>",NA,NA,NA
12,40846037,cboettig,2014-04-18T21:27:43Z,2014-04-18T21:36:19Z,"@mbjones I'm finally getting around to this units implementation and wondered if you might clarify a few quick things.  I've reviewed the Best Practices guide but it left a few questions open about the other elements of the schema beyond naming the unit itself that I can't quite figure out from the [schema documentation](http://www.ch.ic.ac.uk/rzepa/codata2/) 

- Is there a table of base class / `unitTypes` somewhere?  I don't see them declared for the [standard unit documentation](https://knb.ecoinformatics.org/#external//emlparser/docs/eml-2.1.1/eml-unitTypeDefinitions.html#StandardUnitDictionary)  
- Would a user sometimes need to define a `unitType`? 
- Are there cases that would justify using other attributes, such as defining the unit abbreviation? (Seems like that is a case of confusing attribute and unit metadata, as the Best Practices guide discusses, but I see it is available in the STMML vocabulary so am wondering if I should implement it).  

Lastly, @karen-ross's example raises an additional question where the unitType is not obvious to me.  The units are m^2/hectare, I would think of defining this as dimensionless as follows, but maybe that loses the notion of area per area:

```xml
 <additionalMetadata>
 <metadata>
    <unitList>
      <unit id=""metersSquaredPerHectare"" multiplerToSI="".0001"" 
               name=""metersSquaredPerHectare""
               parentSI=""dimensionless"" unitType=""dimensionless"">
        <description>meters squared per hectare (or perhaps a more specific description, 
        like that this is a trunk area per land area or whatever it is??)
        </description>
      </unit>
    </unitList>
  </metadata>
  </additionalMetadata>
```

Perhaps it would it be better to define a new unitType of areaPerArea and then use that? Would that go elsewhere than in the `unitList` ?  


Thanks for clarifying these issues! 

p.s. I think the example you gave above comes from the older schema that didn't use the `<metadata>` element, but we need for in eml-2.1.1 like in my example, right?

",NA,NA,NA
107,40851295,cboettig,2014-04-18T22:50:48Z,2014-04-18T22:50:48Z,"Hi Daniel,

Thanks again for testing all of this out. I'm looking into how best to implement the custom units soon and should have a workable solution soon, (though I hope to refine it further later with your feedback; see #110 for some initial ideas).  Just some quick notes to you queries meanwhile: 

- I can't see the figshare file, not quite sure why.  

- Great point about `dataset` type, thanks for bringing it to my attention.  That type didn't exist when I first wrote the API interface ;-) and `fileset` was the only option for uploading multiple files to a single DOI.  Is now issue #109

- In my opinion, there is actually a substantial advantage to be had publishing your EML to DataONE through NCEAS's  KNB node then publishing it through figshare.  You still get DOIs, etc, but the data is also indexed on the DataONE network, and most importantly, KNB ""speaks"" EML, such that a user can query for any of the metadata provided in the EML file (e.g. ""give me all data with units in metersSquaredPerHectare"").  With figshare we try and extract what metadata we can for the tags and categories, but it is a poor substitute.  

I haven't fully documented this feature, though we have a nice basic implementation already in `eml_knb`, available through `eml_publish`.  I'll try and write up an example since the authentication can be a bit more tricky than figshare (meanwhile you can see my notes on that: http://carlboettiger.info/2013/10/10/notes.html). (Also @mbjones is working on a rewrite of the `dataone` package we use for this, which would avoid the potentially troublesome java dependencies and expose some new features.) Would you be willing to give that a go?  ",NA,NA,NA
12,40852487,mbjones,2014-04-18T23:14:01Z,2014-04-18T23:14:01Z,"Heya @cboettig,

A few remarks on your questions:
- We've listed the unitTypes that ship with EML in the [eml-unitDictionary.xml](https://code.ecoinformatics.org/code/eml/tags/RELEASE_EML_2_1_1/eml-unitDictionary.xml) file that is included in the EML distribution.  That list, in turn, is derived from the list of base quantities and derived quantities provided by NIST in their page on [NIST units](http://physics.nist.gov/cuu/Units/units.html).  NIST provides a much more complete description of the concepts behind units and quantities.  The only new baseQuantity that has been discussed is currency, which isn't technically a physical quantity at all, and is only barely definable.  Currencies are certainly not in the same category as for example `meter` in terms of their use as a unit because their values change arbitrarily over time.
- People will from time to time need to define new `unitType`s.  For the most part, this should only be needed when a dimensional analysis of a unit shows that there is no other unitType that shares that dimensionality.  For example, if someone wants to create a unit for density in numbers per unit area, they could use the existing `unitType` `arealDensity`, and they would provide the conversion factor `multiplierToSI` for the base unit for that `unitType`, in this case `numberPerMeterSquared`.  You can tell that a unit is the base unit for its unitType because it will have a `multiplierToSI` of 1.
- When defining units in STMML, it is certainly useful to include attributes such as the abbreviation; you'll see that most units in eml-unitDictionary.xml include these attributes in the STMML definitions.

Regarding @karen-ross's  example, that is a classic case of a dimensionless quantity (area per area) in which the two units in the numerator and denominator cancel.  In her case, a square meter is the base unit for area, and a hectare is 10^4 square meter, so the ratio of those is 10^-4, which is a dimensionless number.  The problem with these dimensionless numbers is that you can't treat any two dimensionless numbers as equivalent, as sometime it is important to know what kind of entity was measured in the numerator and denominator.  For example, the mass ratio of two substances (e.g., a CN ratio) will be dimensionless, but it is critical to know that the numerator is Carbon and the denominator is Nitrogen, even if they are both measured in the unit `grams` that cancel.  With our work on [OBOE](http://dx.doi.org/10.1016/j.ecoinf.2007.05.004), we have extended our definitions of units to include these semantics of the Entity so that these ratio measures can be better labeled, compared, and understood than is possible with traditional metadata standards like EML.

If you are creating some methods for creating unitTypes or units, it would be useful to compare them to the standard set and make sure the new unit doesn't match an existing one (in terms of `parentSI` and `multiplierToSI`), and that new unitTypes don't match an existing unitType in terms of dimensional analysis. Warnings in those areas would help reduce duplication (although it technically doesn't matter because we should be able to programmatically find any duplicates).",NA,NA,NA
108,40853630,mbjones,2014-04-18T23:40:14Z,2014-04-18T23:40:14Z,"XMLSchema in R isn't the only package that struggles with complex schemas.  We use jaxb and pyxb in DataONE, and they struggle with some of our schema constructs as well.  Recursion in a schema gets them all as far as I know.",NA,NA,NA
12,40860018,cboettig,2014-04-19T03:57:30Z,2014-04-19T04:04:40Z,"Hi @mbjones!

Thanks much!  More questions on `unitType` to come I think in a different issue, but one more quick question for now:

I'm not clear which `id` I should prefer to use in the `describes` element of `additionalMetadata` element containing the `unitList` (something that I guess didn't exist in the earlier schema in the example above).  It seems most precise to use the `id` of the `unit` being defined, but if the `metadata` element contains the entire `unitList` this would create a problem.  It seems that the logical options are either:

- use the id of the `attributeList` in the `additionalMetadata/describes`, __or__ 
- create one `unitList` per `unit`, such that each `unit` got it's own metadata element and could refer directly to the unit definition.  


Regardless of the choice we should be able to figure out the unit definition by matching the unit names, so the `describes` reference doesn't seem crucial.  What do you recommend here?  
",NA,NA,NA
107,40861800,cboettig,2014-04-19T05:52:26Z,2014-04-19T05:52:26Z,"Okay, I've added a interface for custom units to the current `devel` branch. You don't have to mess around with `additionalMetadata` as it should be handled automatically.  Just define the unit itself, like this [^1]:

```coffee
  create_custom_unit(id = ""metersSquaredPerHectare"",
                     parentSI = ""dimensionless"",
                     unitType = ""dimensionless"",
                     multiplierToSI = ""0.0001"",
                     description = ""Square meters per hectare"")
```

and then use the `id` you give as the unit type in your `unit.defs`.  `create_custom_unit` updates a `custom_units` list in the `EMLConfig` environment, which the `eml` or `write_eml` functions detect and use to write in the additional metadata.  [^2]

[^1]: Note that I just use ""dimensionless"" as an illustration here, a the better choice might perhaps be to define an area/area `unitType` as @mbjones discusses in #12.  (We'll add support for OBOE semantics eventually, but that's much more complex)

[^2]: This isn't ideal, since the use of environments means the function has ""side effects"" and you could inadvertently include unit definitions you defined for some other reason in your EML file (if you didn't do `eml_reset_config()` or start a fresh R session).  That wouldn't break anything technical, but would seem a bit strange to define units you didn't use.  The environment mechanism can be avoided by explicitly passing list of custom_units to the `eml` or `eml_write` functions.  ",NA,NA,NA
111,41303376,cboettig,2014-04-24T16:45:28Z,2014-04-24T16:45:28Z,"Thanks!  That documentation needs further work now anyway, to show some of the custom unit handling.  The EML package now maintains a copy of the standard unit list: 
https://github.com/ropensci/EML/blob/master/inst/units/standard_unit_list.csv

which I currently use to check if the unit provided is a standard unit or not: https://github.com/ropensci/EML/blob/8c5b7c66a89bee53abab9cb86759e10b80088202/R/unit_methods.R#L177  

I think ideally this should do fuzzy matching (#110), so that a user can declare units without writing out the camelCase, e.g. perhaps it would recognize `kilogram per meter squared` or even `kg/m^2` as `kilogramPerSquareMeter`, etc.  

I should at least update the vignette to show the use custom units, as described here https://github.com/ropensci/EML/issues/107#issuecomment-40861800",NA,NA,NA
111,41303457,cboettig,2014-04-24T16:46:06Z,2014-04-24T16:46:06Z,p.s. probably better to send pull requests to the `devel` branch,NA,NA,NA
12,41517611,dfalster,2014-04-28T02:04:08Z,2014-04-28T02:04:08Z,"Hi @mbjones and @cboettig,

Thanks for suggestions re new unit types. I have been looking at the
standard list of EML units with @karen-ross find suitable base SI units for
most of our variables. However, I cannot find any suitable base units for
the following:

- ""g m-1"",
- ""mg mm-1"",
- ""mm-1""

So I guess I'll need to define some new unit types for those. But it's
unclear from examples above what I should list for several of the
additional meta data fields when there is no logical parent, i.e. just
leave as empty? If so, would the following suit (for g m^-1)

```
<additionalMetadata>
 <metadata>
    <unitList>
      <unit id=""gramsPerMeter"" multiplerToSI="""" name=""gramsPerMeter""
       parentSI="""" unitType="""">
        <description>Grams per meter</description>
      </unit>
    </unitList>
  </metadata>
  </additionalMetadata>

many thanks!


On 19 April 2014 13:57, Carl Boettiger <notifications@github.com> wrote:

> Hi @mbjones <https://github.com/mbjones>!
>
> Thanks much! More questions on unitType to come I think in a different
> issue, but one more quick question for now:
>
> I'm not clear which id I should prefer to use in the describes element of
> metadata element containing the unitList (something that I guess didn't
> exist in the earlier schema in the example above). It seems most precise to
> use the id of the unit being defined, but if the metadata element
> contains the entire unitList this would create a problem. It seems that
> the logical options are either:
>
>    - use the id of the attributeList in the metadata/describes, *or*
>    - create one unitList per unit, such that each unit got it's own
>    metadata element and could refer directly to the unit definition.
>
> Regardless of the choice we should be able to figure out the unit
> definition by matching the unit names, so the describes reference doesn't
> seem crucial. What do you recommend here?
>
> --
> Reply to this email directly or view it on GitHub<https://github.com/ropensci/EML/issues/12#issuecomment-40860018>
> .
>",NA,NA,NA
107,41519673,dfalster,2014-04-28T03:07:03Z,2014-04-28T03:07:03Z,"Hi Carl,

Thanks again for all the suggestions and apologies for my slow reply.

I see that you are quite enthusiastic about knb because it works in EML by
default- nice! We'll definitely consider it as a possible destination. At
the same time, I quite like the flexibility of figshare, and I'm sure
indexing of figshare will improve over time (for example, I wonder if data
one will start to index figshare sometime soon, in the same way they are
indexing dryad).

I haven't yet tried the options for uploading to knb.

As you can see, I listed a couple of other issues re units and figshare. I
hope the constant flow of issues from us is indeed helpful for ironing out
issues with eml package, as from my end it feels like I'm hassling you a
lot.

With warm thanks,
Daniel





On 19 April 2014 15:52, Carl Boettiger <notifications@github.com> wrote:

> Okay, I've added a interface for custom units to the current develbranch. You don't have to mess around with
> additionalMetadata as it should be handled automatically. Just define the
> unit itself, like this [^1]:
>
>   create_custom_unit(id = ""metersSquaredPerHectare"",
>                      parentSI = ""dimensionless"",
>                      unitType = ""dimensionless"",
>                      multiplierToSI = ""0.0001"",
>                      description = ""Square meters per hectare"")
>
> and then use the id you give as the unit type in your unit.defs.
> create_custom_unit updates a custom_units list in the EMLConfigenvironment, which the
> eml or write_eml functions detect and use to write in the additional
> metadata. [^2]
>
> [^1]: Note that I just use ""dimensionless"" as an illustration here, a the
> better choice might perhaps be to define an area/area unitType as @mbjones<https://github.com/mbjones>discusses in
> #12 <https://github.com/ropensci/EML/issues/12>. (We'll add support for
> OBOE semantics eventually, but that's much more complex)
>
> [^2]: This isn't ideal, since the use of environments means the function
> has ""side effects"" and you could inadvertently include unit definitions you
> defined for some other reason in your EML file (if you didn't do
> eml_reset_config() or start a fresh R session). That wouldn't break
> anything technical, but would seem a bit strange to define units you didn't
> use. The environment mechanism can be avoided by explicitly passing list of
> custom_units to the eml or eml_write functions.
>
> --
> Reply to this email directly or view it on GitHub<https://github.com/ropensci/EML/issues/107#issuecomment-40861800>
> .
>",NA,NA,NA
107,41583003,cboettig,2014-04-28T16:51:07Z,2014-04-28T16:51:07Z,"No hassle, as you say the issues are indeed helpful for us, so keep them coming.  

Yeah, the convenience of figshare is quite nice, though I believe KNB / DataONE can also accept just about anything one could put on figshare, it doesn't have to be tabular data etc.  @mbjones could probably comment more accurately on this.  

figshare's handling of metadata is sometimes frustratingly minimal -- for instance, their DataCite records are about as minimal as possible, not even distinguishing between a paper and a dataset or stating the license terms.  I've known Mark since before figshare and he's been quite responsive in implementing things in the past though, so I'm hopeful this will improve.  I've spoken to Mark about becoming a DataONE member node during the last call for member node training (I believe the repositories have to apply and implement certain standards, rather than DataONE just choosing to index them), and it's something his team is already thinking about. 

Meanwhile, also hopeful the DataONE login etc might become as convenient as figshare.  If you have specific observations about things you like in figshare that aren't in KNB, I'm sure @mbjones and team would love to hear them.  ",NA,NA,NA
111,46526877,ivanhanigan,2014-06-19T06:14:13Z,2014-06-19T06:14:13Z,"Hi Carl, Interesting you use the kilogramPerSquareMeter as an example.  Out of interest what would you use for say number of individuals per square meter?  I've looked at some options in the standard unit list but nothing jumps out at me.",NA,NA,NA
111,46572831,cboettig,2014-06-19T15:09:03Z,2014-06-19T15:09:03Z,"Looks like numberPerMeterSquared is on the standard list (no idea why some
units call it MeterSquared and some and SquareMeter...)

---
Carl Boettiger
http://carlboettiger.info

sent from mobile device; my apologies for any terseness or typos
On Jun 18, 2014 11:14 PM, ""Ivan Hanigan"" <notifications@github.com> wrote:

> Hi Carl, Interesting you use the kilogramPerSquareMeter as an example. Out
> of interest what would you use for say number of individuals per square
> meter? I've looked at some options in the standard unit list but nothing
> jumps out at me.
>
> —
> Reply to this email directly or view it on GitHub
> <https://github.com/ropensci/EML/pull/111#issuecomment-46526877>.
>",NA,NA,NA
111,46602490,ivanhanigan,2014-06-19T19:00:12Z,2014-06-19T19:00:12Z,"Thanks Carl, sorry I was dumb.
I've been working more in Morpho recently and it did not jump out of the options in that drop down menu.

It turns out this is an option in morpho found under the secondary drop-down menu, once the first is set to areal density.
I found this out by going to the .morpho folder, opened the raw XML and pasted into the tag like this, then opened in morpho and then 'edit column documentation'

    <attribute id=""1394589176349"" scope=""document""> <attributeName>&quot;Before&quot;</attributeName>
    <attributeDefinition>Before treatment</attributeDefinition>
    <measurementScale> <ratio> <unit> <standardUnit>numberPerMeterSquared</standardUnit>
    </unit>
    <numericDomain> <numberType>real</numberType>
    </numericDomain>
    </ratio>
    </measurementScale>
    </attribute>

Thanks",NA,NA,NA
111,46603445,mbjones,2014-06-19T19:08:38Z,2014-06-19T19:08:38Z,"Sorry, @ivanhanigan, that the contextual menus aren't more intuitive in Morpho.  Others have had similar issues to you, but we also have the problem that a single unstructured list of units is far too long and difficult to navigate as well.  So, we cluster them by unit type.  If you have suggestions as to how to improve that, we'd be grateful.",NA,NA,NA
